id,source,target,Weight,group
38,OR2H2,hsa-miR-4524b-5p,0.9827952808642033,1
39,OR2H2,hsa-miR-1268a,0.9701126755981366,1
40,OR2H2,hsa-miR-5189-5p,0.9908267625368382,1
41,STRADA,CDCP1,0.9656799515202583,1
42,GIT1,hsa-miR-4466,0.9602064447986567,0
43,ARHGAP23,hsa-miR-4260,0.9628922233640659,1
44,ARHGAP23,hsa-miR-503-3p,0.9726867575806564,1
45,HEATR3,hsa-miR-6865-3p,0.9681442148781394,0
46,HEATR3,hsa-miR-6810-5p,0.9970096278432569,0
47,HEATR3,hsa-miR-4725-5p,0.9676216187935146,0
48,PRSS23,HGF,0.9620193841626454,0
49,POP7,hsa-miR-4524b-5p,0.9774427686261237,0
50,POP7,hsa-miR-1470,0.9724021500869401,0
51,PTCH2,CCL3,0.964180718785412,1
52,DEDD2,hsa-miR-1283,0.9524064173363512,1
53,DEDD2,SIRT2,0.9538149940749795,0
54,SENP5,hsa-miR-376c-3p,0.9685885065856893,0
55,SENP5,hsa-miR-6511a-3p,0.9504515036704017,0
56,SENP5,hsa-miR-3960,0.9722119417637326,0
57,CDC26,hsa-miR-365a-5p,0.9636412401255342,1
58,hemoglobin,hsa-let-7f-2-3p,0.9784103567524456,0
59,monocytes,hsa-miR-4323,0.9799853363904357,0
60,monocytes,hsa-miR-648,0.9808089457118675,0
61,monocytes,hsa-miR-3124-3p,0.9691206368926626,0
62,monocytes,EN-RAGE,0.9643099324202363,1
63,mch,hsa-miR-4524b-5p,0.9521457442899421,0
64,mch,hsa-miR-1470,0.951765503914303,0
65,lymphocytes,hsa-miR-503-3p,0.9620832123194442,0
66,crp,TNFSF14,0.958170149975482,1
67,crp,TGF-alpha,0.9557464536114472,1
68,crp,MMP-1,0.9514794704328874,1
69,crp,CXCL6,0.9518177326898776,1
70,crp,IL6,0.959520341692797,1
71,mcv,hsa-miR-4725-5p,0.9569510861499841,1
72,hematocrit,hsa-miR-4755-3p,0.9510939188119615,1
73,alt,hsa-miR-4323,0.9603017566678924,1
74,alt,hsa-miR-4449,0.9509094456180214,1
75,MCP4,IL7,0.9562090824901308,1
76,OSM,hsa-miR-215-3p,0.9908308013614661,1
77,TRAIL,DNER,0.9870648565854788,1
78,CSF1,CD6,0.9787985678371143,1
79,MCP3,CXCL5,0.9947365693055453,0
80,MCP3,CX3CL1,0.9986254443497168,1
81,MCP3,FGF23,0.9647285763415252,0
82,MCP3,CST5,0.9948570865546076,1
83,MCP3,CSF-1,0.9982764108170141,0
84,MCP3,NAPROXEN-TMS-1-M/z303,0.9575510898192622,1
85,MCP3,TRYPTOPHAN-N-N-O-TMS-1-M/z303,0.9548722672257353,0
86,hsa-miR-640,VEGFA,0.9999902613461414,1
87,hsa-miR-640,IL18,0.977922002207413,1
88,hsa-miR-640,IL8,0.9683669706416809,1
89,hsa-miR-640,IL-18R1,0.9803327640940087,1
90,hsa-miR-640,ADA,0.9986261038271417,1
91,hsa-miR-640,HGF,0.9789566867839018,1
92,hsa-miR-640,PD-L1,0.963195741241496,0
93,hsa-miR-640,RANKL,0.9996954109321599,1
94,hsa-miR-640,IL-12B,0.9958994047039947,1
95,hsa-miR-640,CASP-8,0.9953378573833447,1
96,hsa-miR-640,EN-RAGE,0.9979823502819117,1
97,hsa-miR-640,GLYCINE-N-N-O-TMS-1-M/z246,0.9839463382082277,1
98,hsa-miR-4517,hsa-miR-7157-5p,0.9811918799957029,1
99,hsa-miR-4517,VEGFA,0.9836998528943223,0
100,hsa-miR-4517,CD40,0.9600966322604457,1
101,hsa-miR-4517,TNFSF14,0.9892850287479408,0
102,hsa-miR-4517,CCL11,0.9612545972863852,0
103,hsa-miR-4517,IL-18R1,0.9997520931617374,0
104,hsa-miR-4517,ADA,0.9739361471166668,0
105,hsa-miR-4517,OPG,0.9735273654083528,0
106,hsa-miR-4517,PD-L1,0.9954185509315124,1
107,hsa-miR-4517,RANKL,0.9885146672677879,0
108,hsa-miR-4517,IL-12B,0.9963216977912233,0
109,hsa-miR-4517,CASP-8,0.9629695326602061,0
110,hsa-miR-4517,EN-RAGE,0.9936387802339418,0
111,hsa-miR-1199-3p,hsa-miR-2276-5p,0.9533057531447812,1
112,hsa-miR-1199-3p,uPA,0.9790334584705411,0
113,hsa-miR-1199-3p,CXCL5,0.9848969139117034,1
114,hsa-miR-1199-3p,CXCL10,0.9859163725993615,1
115,hsa-miR-1199-3p,Beta-NGF,0.9882479546816315,0
116,hsa-miR-1199-3p,CX3CL1,0.9730513094460973,0
117,hsa-miR-1199-3p,CCL4,0.9931442330739179,0
118,hsa-miR-1199-3p,MCP1,0.9829944496120654,1
119,hsa-miR-1199-3p,FGF23,0.9976332774227727,1
120,hsa-miR-1199-3p,TRAIL,0.9696923298384844,0
121,hsa-miR-1199-3p,CST5,0.9727462842803225,0
122,hsa-miR-1199-3p,4E-BP1,0.9932574956878915,1
123,hsa-miR-1199-3p,CSF-1,0.9922746921280797,1
124,hsa-miR-1199-3p,CCL3,0.9922915980057683,0
125,hsa-miR-1199-3p,METHYL-HISTIDINE-2TMS-1-M/z168,0.9764794776052396,0
126,hsa-miR-1199-3p,SALICYLIC-ACID-2TMS-1-M/z268,0.9927208187584481,1
127,hsa-miR-629-3p,VEGFA,0.9751013041522167,0
128,hsa-miR-629-3p,CD40,0.971187662020648,1
129,hsa-miR-629-3p,TNFSF14,0.9946276118863687,0
130,hsa-miR-629-3p,CCL19,0.9605473500019363,1
131,hsa-miR-629-3p,CCL11,0.9721730765991351,0
132,hsa-miR-629-3p,IL-18R1,0.9997888579520248,0
133,hsa-miR-629-3p,ADA,0.9633345749848435,0
134,hsa-miR-629-3p,OPG,0.9824188789481082,0
135,hsa-miR-629-3p,PD-L1,0.9985988803579687,1
136,hsa-miR-629-3p,RANKL,0.9811398977128959,0
137,hsa-miR-629-3p,IL-12B,0.9917405871811726,0
138,hsa-miR-629-3p,SIRT2,0.9586293196161502,0
139,hsa-miR-629-3p,CASP-8,0.9505465121397179,0
140,hsa-miR-629-3p,EN-RAGE,0.9879077320577124,0
141,hsa-miR-629-3p,LACTOSE-MEOX-8TMS_1-1-M/z204,0.959632959640525,1
142,hsa-miR-1283,DEDD2,0.9524064173363512,1
143,hsa-miR-1283,uPA,0.9999887294403775,0
144,hsa-miR-1283,CXCL5,0.9993569481644571,1
145,hsa-miR-1283,CXCL10,0.9991242367214578,1
146,hsa-miR-1283,CX3CL1,0.9997400977094125,0
147,hsa-miR-1283,TGF-alpha,0.9921610659778249,1
148,hsa-miR-1283,CCL4,0.9957046102787872,0
149,hsa-miR-1283,MCP1,0.9996825072203233,1
150,hsa-miR-1283,FGF23,0.990066214714282,1
151,hsa-miR-1283,TRAIL,0.9993176112407978,0
152,hsa-miR-1283,CST5,0.9997091544809985,0
153,hsa-miR-1283,CXCL6,0.993349640442762,0
154,hsa-miR-1283,4E-BP1,0.9956140571506519,1
155,hsa-miR-1283,CSF-1,0.9963469080284163,1
156,hsa-miR-1283,CCL3,0.9963352550836421,0
157,hsa-miR-1283,MCP4,0.9777079490460826,0
158,hsa-miR-1283,CYSTEINE-N-O-S-TMS-1-M/z218,0.9554574239543859,1
159,hsa-miR-6784-5p,AXIN1,0.9832506321212798,1
160,hsa-miR-6784-5p,IL7,0.97061938714643,0
161,hsa-miR-6784-5p,STAMPB,0.9941425671921865,0
162,hsa-miR-6784-5p,SCF,0.999972965544251,0
163,hsa-miR-6784-5p,CDCP1,0.9518976927348143,0
164,hsa-miR-6784-5p,CD6,0.9522292962375747,0
165,hsa-miR-6784-5p,CD5,0.9546315383812474,1
166,hsa-miR-6784-5p,CCL20,0.9907558936802829,0
167,hsa-miR-6784-5p,ST1A1,0.9843905022383092,0
168,hsa-miR-6784-5p,IL-10RB,0.9839137145975609,0
169,hsa-miR-6784-5p,TNFRSF9,0.9827378839966716,0
170,hsa-miR-6784-5p,IL6,0.9994123058862461,0
171,hsa-miR-6784-5p,FGF-21,0.9993325923145243,0
172,hsa-miR-6784-5p,CXCL9,0.9561973845402784,0
173,hsa-miR-6784-5p,NIGEROSE-MEOX-8TMS_2-1-M/z361,0.9721304906350356,0
174,hsa-miR-642a-5p,STAMPB,0.9604068357452108,1
175,hsa-miR-642a-5p,SCF,0.9861383351146303,1
176,hsa-miR-642a-5p,Flt3L,0.9845142039097451,1
177,hsa-miR-642a-5p,CDCP1,0.9905787059751444,1
178,hsa-miR-642a-5p,CCL20,0.952295221898799,1
179,hsa-miR-642a-5p,ST1A1,0.9999958807670412,1
180,hsa-miR-642a-5p,IL-10RB,0.9999845482004353,1
181,hsa-miR-642a-5p,CCL25,0.9694276336707099,1
182,hsa-miR-642a-5p,TNFRSF9,0.999927689117979,1
183,hsa-miR-642a-5p,IL6,0.9783766514555815,1
184,hsa-miR-642a-5p,FGF-21,0.9905600876190501,1
185,hsa-miR-642a-5p,MALTOSE-MEOX-8TMS_1-1-M/z361,0.9508160433061857,1
186,hsa-let-7f-2-3p,hemoglobin,0.9784103567524456,0
187,hsa-let-7f-2-3p,uPA,0.9990820380945364,1
188,hsa-let-7f-2-3p,CXCL5,0.997265657682703,0
189,hsa-let-7f-2-3p,CXCL10,0.9968051014019487,0
190,hsa-let-7f-2-3p,CX3CL1,0.9998829038899447,1
191,hsa-let-7f-2-3p,TGF-alpha,0.9962013571391836,0
192,hsa-let-7f-2-3p,CCL4,0.9914548855314814,1
193,hsa-let-7f-2-3p,MCP1,0.9979970471843833,0
194,hsa-let-7f-2-3p,FGF23,0.9839914992311879,0
195,hsa-let-7f-2-3p,TRAIL,0.9999993292747549,1
196,hsa-let-7f-2-3p,CST5,0.9999022205694488,1
197,hsa-let-7f-2-3p,CXCL6,0.997014649477388,1
198,hsa-let-7f-2-3p,4E-BP1,0.9913274956814357,0
199,hsa-let-7f-2-3p,CSF-1,0.9923705653528399,0
200,hsa-let-7f-2-3p,CCL3,0.992353745911454,1
201,hsa-let-7f-2-3p,MCP4,0.9849968633595446,1
202,hsa-let-7f-2-3p,FUMARIC-ACID-2TMS-1-M/z246,0.9758103018789085,0
203,hsa-miR-4524b-5p,OR2H2,0.9827952808642033,1
204,hsa-miR-4524b-5p,POP7,0.9774427686261237,0
205,hsa-miR-4524b-5p,mch,0.9521457442899421,0
206,hsa-miR-4524b-5p,hsa-miR-5189-5p,0.9919187421207917,1
207,hsa-miR-4524b-5p,VEGFA,0.967214326683083,1
208,hsa-miR-4524b-5p,CD40,0.9785538258650479,0
209,hsa-miR-4524b-5p,TNFSF14,0.9975124834010696,1
210,hsa-miR-4524b-5p,CCL19,0.9692387019854384,0
211,hsa-miR-4524b-5p,CCL11,0.9794043711060603,1
212,hsa-miR-4524b-5p,IL-18R1,0.9985582413922769,1
213,hsa-miR-4524b-5p,ADA,0.9539112133336802,1
214,hsa-miR-4524b-5p,OPG,0.9880675259831352,1
215,hsa-miR-4524b-5p,PD-L1,0.9998042351380345,0
216,hsa-miR-4524b-5p,RANKL,0.9741930476002757,1
217,hsa-miR-4524b-5p,IL-12B,0.9869438820973827,1
218,hsa-miR-4524b-5p,SIRT2,0.9675385485563888,1
219,hsa-miR-4524b-5p,OSM,0.9589823428442196,0
220,hsa-miR-4524b-5p,EN-RAGE,0.9822253070243292,1
221,hsa-miR-187-5p,LOC100128398,0.970869407746935,1
222,hsa-miR-187-5p,AXIN1,0.9999930634174121,0
223,hsa-miR-187-5p,IL7,0.998432582694927,1
224,hsa-miR-187-5p,STAMPB,0.9969032144145757,1
225,hsa-miR-187-5p,SCF,0.9811713099860631,1
226,hsa-miR-187-5p,CD6,0.9924040069117858,1
227,hsa-miR-187-5p,MMP-10,0.9853403594065294,1
228,hsa-miR-187-5p,CD5,0.993352417899217,0
229,hsa-miR-187-5p,CCL20,0.9987032779624868,1
230,hsa-miR-187-5p,CD244,0.9793777700674016,0
231,hsa-miR-187-5p,CCL23,0.984202544919465,1
232,hsa-miR-187-5p,TNFB,0.9886871039363038,1
233,hsa-miR-187-5p,IL6,0.9883606313617487,1
234,hsa-miR-187-5p,FGF-21,0.9751177258107395,1
235,hsa-miR-187-5p,DNER,0.9890507960770624,1
236,hsa-miR-187-5p,CXCL9,0.993948928149912,1
237,hsa-miR-1227-5p,CD40,0.999472808813571,0
238,hsa-miR-1227-5p,TNFSF14,0.9856859729240104,1
239,hsa-miR-1227-5p,CCL19,0.999961907161985,0
240,hsa-miR-1227-5p,CCL11,0.9993287189963078,1
241,hsa-miR-1227-5p,IL-18R1,0.9571925717072419,1
242,hsa-miR-1227-5p,OPG,0.9963631018119745,1
243,hsa-miR-1227-5p,PD-L1,0.9758621141138135,0
244,hsa-miR-1227-5p,SIRT2,0.9998791822377775,1
245,hsa-miR-1227-5p,MCP4,0.9685627629049488,1
246,hsa-miR-1227-5p,OSM,0.9988741303740242,0
247,hsa-miR-1227-5p,CYSTINE-N-N-O-O-TMS-1-M/z297,0.972591438205955,0
248,hsa-miR-200c-5p,hsa-miR-6865-3p,0.9501563623639077,1
249,hsa-miR-200c-5p,hsa-miR-1471,0.9889466948721277,1
250,hsa-miR-200c-5p,hsa-miR-3122,0.9983955727815321,1
251,hsa-miR-200c-5p,uPA,0.9674064874146843,0
252,hsa-miR-200c-5p,CXCL5,0.9590598843544719,1
253,hsa-miR-200c-5p,CD40,0.9703413459085529,1
254,hsa-miR-200c-5p,CXCL10,0.9573462753303015,1
255,hsa-miR-200c-5p,CX3CL1,0.9740143692440898,0
256,hsa-miR-200c-5p,TGF-alpha,0.9920756222419685,1
257,hsa-miR-200c-5p,MCP1,0.962025545671428,1
258,hsa-miR-200c-5p,CCL19,0.9794749692951005,1
259,hsa-miR-200c-5p,CCL11,0.9693247735484412,0
260,hsa-miR-200c-5p,OPG,0.9562195703606543,0
261,hsa-miR-200c-5p,TRAIL,0.9771205301673164,0
262,hsa-miR-200c-5p,CST5,0.9743122885964529,0
263,hsa-miR-200c-5p,CXCL6,0.990783103935744,0
264,hsa-miR-200c-5p,SIRT2,0.9808261413220085,0
265,hsa-miR-200c-5p,MCP4,0.9992110798048365,0
266,hsa-miR-200c-5p,OSM,0.986544893130963,1
267,hsa-miR-200c-5p,1-PALMITOYL-sn-GLYCERO-3-PHOSPHOCHOLINE-TMS-derivative-1-M/z301,0.9609987545993459,1
268,hsa-miR-215-3p,OSM,0.9908308013614661,1
269,hsa-miR-215-3p,STAMPB,0.9583859024383107,1
270,hsa-miR-215-3p,SCF,0.984924105838869,1
271,hsa-miR-215-3p,Flt3L,0.9857450516918701,1
272,hsa-miR-215-3p,CDCP1,0.9915345334360465,1
273,hsa-miR-215-3p,CCL20,0.9500840632702453,1
274,hsa-miR-215-3p,ST1A1,0.9999907758790867,1
275,hsa-miR-215-3p,IL-10RB,0.9999987098827487,1
276,hsa-miR-215-3p,CCL25,0.9711609637018721,1
277,hsa-miR-215-3p,TNFRSF9,0.9999881876343741,1
278,hsa-miR-215-3p,IL6,0.9768695158843949,1
279,hsa-miR-215-3p,FGF-21,0.9895524368398644,1
280,hsa-miR-215-3p,ADENOSINE-5-MONOPHOSPHATE-5TMS-1-M/z230,0.9545245844940777,0
281,hsa-miR-215-3p,MALIC-ACID-3TMS-1-M/z245,0.9587248401267356,1
282,hsa-miR-215-3p,HEPTADECANOIC-ACID-TMS-1-M/z132,0.9878595663454249,1
283,hsa-miR-1268a,OR2H2,0.9701126755981366,1
284,hsa-miR-1268a,VEGFA,0.9854054599674228,1
285,hsa-miR-1268a,CD40,0.9573256944921569,0
286,hsa-miR-1268a,TNFSF14,0.9878153238604012,1
287,hsa-miR-1268a,CCL11,0.9585226462871634,1
288,hsa-miR-1268a,IL-18R1,0.9994876463164901,1
289,hsa-miR-1268a,ADA,0.9761002695932307,1
290,hsa-miR-1268a,OPG,0.9712537361796024,1
291,hsa-miR-1268a,PD-L1,0.9944395403953578,0
292,hsa-miR-1268a,RANKL,0.9899404317029671,1
293,hsa-miR-1268a,IL-12B,0.9971094494610039,1
294,hsa-miR-1268a,CASP-8,0.9655511407251557,1
295,hsa-miR-1268a,EN-RAGE,0.9946890174641043,1
296,hsa-miR-376c-3p,MYO5A,0.9793347398179019,1
297,hsa-miR-376c-3p,SESTD1,0.975896047912797,1
298,hsa-miR-376c-3p,SENP5,0.9685885065856893,0
299,hsa-miR-376c-3p,hsa-miR-6511a-3p,0.964135141029138,1
300,hsa-miR-376c-3p,hsa-miR-4466,0.9822085049487493,1
301,hsa-miR-376c-3p,hsa-miR-3960,0.9933103344734953,1
302,hsa-miR-376c-3p,hsa-miR-3665,0.9598559681548694,1
303,hsa-miR-376c-3p,AXIN1,0.9997250559522112,1
304,hsa-miR-376c-3p,IL7,0.9993422666492943,0
305,hsa-miR-376c-3p,STAMPB,0.9951581907250233,0
306,hsa-miR-376c-3p,SCF,0.9771708933642278,0
307,hsa-miR-376c-3p,CD6,0.9946374523429458,0
308,hsa-miR-376c-3p,MMP-10,0.9885136317524923,0
309,hsa-miR-376c-3p,CD5,0.995429687078126,1
310,hsa-miR-376c-3p,CCL20,0.9975048373592983,0
311,hsa-miR-376c-3p,CD244,0.9831722850474749,1
312,hsa-miR-376c-3p,CCL23,0.9875031839798925,0
313,hsa-miR-376c-3p,TNFB,0.9914532601603983,0
314,hsa-miR-376c-3p,IL6,0.9851677164233138,0
315,hsa-miR-376c-3p,FGF-21,0.9705553945893599,0
316,hsa-miR-376c-3p,DNER,0.9917692036279543,0
317,hsa-miR-376c-3p,CXCL9,0.9959221407217342,0
318,hsa-miR-376c-3p,OCTADECANOIC-ACID-TMS-1-M/z313,0.9718179353917551,0
319,hsa-miR-6751-5p,AXIN1,0.9739223981186397,0
320,hsa-miR-6751-5p,IL7,0.9586444237278535,1
321,hsa-miR-6751-5p,STAMPB,0.9881838986395103,1
322,hsa-miR-6751-5p,SCF,0.9992690106934663,1
323,hsa-miR-6751-5p,Flt3L,0.9539449768665587,1
324,hsa-miR-6751-5p,CDCP1,0.9648736470145028,1
325,hsa-miR-6751-5p,CCL20,0.9835437641138312,1
326,hsa-miR-6751-5p,ST1A1,0.9913888267030193,1
327,hsa-miR-6751-5p,IL-10RB,0.9910331375431605,1
328,hsa-miR-6751-5p,TNFRSF9,0.9901483452648698,1
329,hsa-miR-6751-5p,IL6,0.996811532556484,1
330,hsa-miR-6751-5p,FGF-21,0.999959011245318,1
331,hsa-miR-1470,POP7,0.9724021500869401,0
332,hsa-miR-1470,mch,0.951765503914303,0
333,hsa-miR-1470,AXIN1,0.9856668167095385,0
334,hsa-miR-1470,IL7,0.9939788278465282,1
335,hsa-miR-1470,STAMPB,0.9702562471997831,1
336,hsa-miR-1470,CD6,0.9990988907511217,1
337,hsa-miR-1470,MMP-10,0.9999840447289857,1
338,hsa-miR-1470,CD5,0.9987291289520085,0
339,hsa-miR-1470,CCL20,0.9766077689892465,1
340,hsa-miR-1470,CD244,0.9992913865649085,0
341,hsa-miR-1470,CCL23,0.9999256450321374,1
342,hsa-miR-1470,TNFB,0.9998840444971842,1
343,hsa-miR-1470,DNER,0.9998438330756567,1
344,hsa-miR-1470,CXCL9,0.9984477990097244,1
345,hsa-miR-1470,LYXOSE-MEOX-4TMS_1-1-M/z104,0.981962972069487,0
346,hsa-miR-6865-3p,OR3A3,0.9661435525529739,1
347,hsa-miR-6865-3p,C10orf11,0.9715332578933236,0
348,hsa-miR-6865-3p,HEATR3,0.9681442148781394,0
349,hsa-miR-6865-3p,hsa-miR-200c-5p,0.9501563623639077,1
350,hsa-miR-6865-3p,hsa-miR-1471,0.9588292517027984,1
351,hsa-miR-6865-3p,hsa-miR-6810-5p,0.9728237958402398,1
352,hsa-miR-6865-3p,hsa-miR-1180-5p,0.9507797673363378,1
353,hsa-miR-6865-3p,hsa-miR-3122,0.9568901505851211,1
354,hsa-miR-6865-3p,hsa-miR-6850-5p,0.9820305453498089,1
355,hsa-miR-6865-3p,CD40,0.9986275902059979,1
356,hsa-miR-6865-3p,TNFSF14,0.9964293780064144,0
357,hsa-miR-6865-3p,CCL19,0.9956228882834833,1
358,hsa-miR-6865-3p,CCL11,0.9988373198762126,0
359,hsa-miR-6865-3p,IL-18R1,0.9782835884357566,0
360,hsa-miR-6865-3p,OPG,0.9999999019981404,0
361,hsa-miR-6865-3p,PD-L1,0.9908619672483042,1
362,hsa-miR-6865-3p,IL-12B,0.9502219865494376,0
363,hsa-miR-6865-3p,SIRT2,0.994962700116416,0
364,hsa-miR-6865-3p,OSM,0.9912575970681909,1
365,hsa-miR-6865-3p,SUCROSE-8TMS-1-M/z362,0.9676739381774498,1
366,hsa-miR-6865-3p,1-PALMITOYL-sn-GLYCERO-3-PHOSPHOCHOLINE-TMS-derivative-1-M/z301,0.994184387241158,1
367,hsa-miR-7162-3p,PIGM,0.9520777830801115,1
368,hsa-miR-7162-3p,LEMD2,0.9602037935094353,1
369,hsa-miR-7162-3p,BCKDHA,0.9592366265378587,1
370,hsa-miR-7162-3p,VEGFA,0.982596939124411,0
371,hsa-miR-7162-3p,Flt3L,0.9765781062778561,0
372,hsa-miR-7162-3p,CDCP1,0.9674869888751891,0
373,hsa-miR-7162-3p,IL18,0.9998142835781284,0
374,hsa-miR-7162-3p,IL8,0.9981433471983349,0
375,hsa-miR-7162-3p,ADA,0.990379477792546,0
376,hsa-miR-7162-3p,HGF,0.9998982881599993,0
377,hsa-miR-7162-3p,CCL25,0.9894819994555824,0
378,hsa-miR-7162-3p,RANKL,0.976777324367101,0
379,hsa-miR-7162-3p,IL-12B,0.9605452249338361,0
380,hsa-miR-7162-3p,CASP-8,0.9955241226162568,0
381,hsa-miR-7162-3p,EN-RAGE,0.9677178526473804,0
382,hsa-miR-7162-3p,-Tryptophan_Ri2161Mz202,0.9860577934927919,0
383,hsa-miR-3151-3p,hsa-miR-3665,0.9862506906684364,1
384,hsa-miR-3151-3p,Flt3L,0.9992535842882048,0
385,hsa-miR-3151-3p,CDCP1,0.9970000301611034,0
386,hsa-miR-3151-3p,IL18,0.9873945822261573,0
387,hsa-miR-3151-3p,IL8,0.9931313957105506,0
388,hsa-miR-3151-3p,ADA,0.9501614712637639,0
389,hsa-miR-3151-3p,ST1A1,0.9776152609554172,0
390,hsa-miR-3151-3p,IL-10RB,0.9781774584865195,0
391,hsa-miR-3151-3p,HGF,0.9865892038911979,0
392,hsa-miR-3151-3p,CCL25,0.9994537661975539,0
393,hsa-miR-3151-3p,TNFRSF9,0.9795006191548635,0
394,hsa-miR-3151-3p,CASP-8,0.9630018404811088,0
395,hsa-miR-3151-3p,Myo_Inositol_phosphate_Ri2399Mz299,0.992830206642957,0
396,hsa-miR-6732-5p,VPS45,0.9908323407314547,0
397,hsa-miR-6732-5p,hsa-miR-29a-5p,0.9910225982427319,1
398,hsa-miR-6732-5p,VEGFA,0.9972666948463682,1
399,hsa-miR-6732-5p,IL18,0.9912802128249161,1
400,hsa-miR-6732-5p,IL8,0.9849298188484323,1
401,hsa-miR-6732-5p,IL-18R1,0.961874055876997,1
402,hsa-miR-6732-5p,ADA,0.999663543303884,1
403,hsa-miR-6732-5p,HGF,0.9919279541781774,1
404,hsa-miR-6732-5p,CCL25,0.9668900610650483,1
405,hsa-miR-6732-5p,RANKL,0.9946951636132141,1
406,hsa-miR-6732-5p,IL-12B,0.9857605040701763,1
407,hsa-miR-6732-5p,CASP-8,0.9998337798223524,1
408,hsa-miR-6732-5p,EN-RAGE,0.9899488810349127,1
409,hsa-miR-2276-5p,KRT18,0.9546088048986167,0
410,hsa-miR-2276-5p,CLEC11A,0.9803702622886539,1
411,hsa-miR-2276-5p,hsa-miR-1199-3p,0.9533057531447812,1
412,hsa-miR-2276-5p,uPA,0.9825419937587021,0
413,hsa-miR-2276-5p,CXCL5,0.9762783663427138,1
414,hsa-miR-2276-5p,CD40,0.9514010622494934,1
415,hsa-miR-2276-5p,CXCL10,0.9749638901611374,1
416,hsa-miR-2276-5p,CX3CL1,0.9872935189494375,0
417,hsa-miR-2276-5p,TGF-alpha,0.9983707968526163,1
418,hsa-miR-2276-5p,CCL4,0.9623971951778981,0
419,hsa-miR-2276-5p,MCP1,0.9785319003352743,1
420,hsa-miR-2276-5p,CCL19,0.9632781512856597,1
421,hsa-miR-2276-5p,CCL11,0.9501085122107572,0
422,hsa-miR-2276-5p,TRAIL,0.9894424595385551,0
423,hsa-miR-2276-5p,CST5,0.9875022806636928,0
424,hsa-miR-2276-5p,CXCL6,0.9977569633018882,0
425,hsa-miR-2276-5p,4E-BP1,0.9621324431351536,1
426,hsa-miR-2276-5p,SIRT2,0.9650859781262335,0
427,hsa-miR-2276-5p,CSF-1,0.9643326927830119,1
428,hsa-miR-2276-5p,CCL3,0.9642965939948369,0
429,hsa-miR-2276-5p,MCP4,0.9995748695062973,0
430,hsa-miR-2276-5p,OSM,0.9729520438988709,1
431,hsa-miR-2276-5p,METHYL-HISTIDINE-2TMS-1-M/z168,0.9623233467340976,0
432,hsa-miR-2276-5p,SALICYLIC-ACID-2TMS-1-M/z268,0.9558732506039926,1
433,hsa-miR-1471,hsa-miR-200c-5p,0.9889466948721277,1
434,hsa-miR-1471,hsa-miR-6865-3p,0.9588292517027984,1
435,hsa-miR-1471,hsa-miR-3122,0.9914929787993054,1
436,hsa-miR-1471,CD40,0.9979672667221062,1
437,hsa-miR-1471,TNFSF14,0.9799272925394629,0
438,hsa-miR-1471,TGF-alpha,0.95343744298507,1
439,hsa-miR-1471,CCL19,0.9997452933015143,1
440,hsa-miR-1471,CCL11,0.9976928182395661,0
441,hsa-miR-1471,OPG,0.9932085732886108,0
